latitude,longitude,time,date,number of sats,gps speed (kn),gps true heading,gps magnetic variation,hdop,c magnetic heading,c true heading,pitch angle,roll angle,c inside temp (c),dfs depth (m),dtb height (m),total water column (m),batt percent,power watts,watt-hours,batt volts,batt ampers,batt state,time to empty,current step,dist to next (m),next speed (kn),vehicle speed (kn),motor speed cmd,next heading,next long,next lat,next depth (m),depth goal (m),vehicle state,error state,distance to track (m),fin pitch r,fin pitch l,pitch goal,fin yaw t,fin yaw b,yaw goal,fin roll,dvl-depth (m),dvl -altitude (m),dvl -water column (m),dvl-fixtype,dvl-fixquality,dvl-temperature,conductivity (mmhos/cm),temperature (c),salinity (ppt),sound speed (m/s),date m/d/y,time hh:mm:ss,temp c,spcond ms/cm,sal ppt,depth feet,ph,ph mv,turbid+ ntu,chl ug/l,bga-pc cells/ml,odosat %,odo mg/l,battery volts,rosem command type,timestamp,temperature,salinity,odo
25.91195801,-80.13737499,20:02.9,11/16/22,9,1.074,205.37,-7.23198201,0.9,200.2,190.16,2.03,-0.95,32.8,0.0,3.6,3.61,98,29,523.9,16.4,-1.7,D,1222.3,6,15.485,1,1.01,158,197.84,-80.13742242,25.91182544,0,0,1,N,1.727597,69,69,11,132,132,191.8263,0,9999.99,3.62,3.747,2,9,28.8,0,28.79999924,43.35,1551.7392,11/16/22,11:52:17,27.69,64.21,43.35,1.124,8.3,-77.1,-1.8,-3.3,-2636,96.4,5.96,13.1,,2022-11-16 20:02:54+00:00,27.69,43.35,5.96
25.9119531,-80.13737767,20:03.9,11/16/22,9,1.033,203.98,-7.23198201,0.9,201.1,191.09,1.72,-1.86,32.8,0.0,3.61,3.62,98,29,523.9,16.4,-1.7,D,1222.3,6,14.884,1,1.02,158,197.5,-80.13742242,25.91182544,0,0,1,N,1.809782,67,67,11,129,129,191.7031,0,9999.99,3.63,3.757,2,9,28.8,0,28.79999924,43.13,1551.5074,11/16/22,11:52:18,27.73,63.92,43.13,1.109,8.3,-77.4,-2.6,-4.3,-2942,96.3,5.96,13.2,,2022-11-16 20:03:54+00:00,27.73,43.13,5.96
25.91194714,-80.13738079,20:04.9,11/16/22,9,1.08,201.59,-7.23198201,0.9,201.1,191.09,1.65,-1.48,32.8,0.0,3.57,3.57,98,29,523.9,16.4,-1.7,D,1222.3,6,14.159,1,1.04,158,197.1,-80.13742242,25.91182544,0,0,1,N,1.820468,67,67,11,129,129,191.6303,0,9999.99,3.59,3.717,2,9,28.8,0,28.79999924,43.29,1551.67579,11/16/22,11:52:19,27.69,64.13,43.29,1.139,8.3,-77.4,-4.0,-3.2,128,96.3,5.95,13.2,,2022-11-16 20:04:54+00:00,27.69,43.29,5.95
25.91192897,-80.13738994,20:08.9,11/16/22,9,1.061,201.73,-7.23198201,1.11,201.1,191.09,1.89,-1.84,32.9,0.0,3.47,3.47,98,28,523.8,16.4,-1.7,D,1249.5,6,11.962,1,1.04,158,195.76,-80.13742242,25.91182544,0,0,1,N,1.81788,68,68,11,129,129,191.6474,0,9999.99,3.49,3.617,2,9,28.8,0,28.79999924,43.13,1551.50726,11/16/22,11:52:23,27.69,63.93,43.13,1.123,8.3,-77.2,-3.1,0.5,985,96.5,5.97,13.2,,2022-11-16 20:08:54+00:00,27.69,43.13,5.97
25.91192517,-80.13739165,20:09.9,11/16/22,8,1.056,203.5,-7.23198201,1.11,200.5,190.47,1.74,-1.03,32.9,0.0,3.45,3.46,98,28,523.8,16.4,-1.7,D,1249.5,6,11.508,1,1.03,158,195.51,-80.13742242,25.91182544,0,0,1,N,1.800937,67,67,11,131,131,191.7634,0,9999.99,3.47,3.597,2,9,28.8,0,28.79999924,42.92,1551.28603,11/16/22,11:52:24,27.71,63.66,42.92,1.125,8.3,-77.3,-3.0,-1.7,-2345,96.5,5.98,13.0,,2022-11-16 20:09:54+00:00,27.71,42.92,5.98
25.91192133,-80.13739315,20:10.9,11/16/22,8,1.019,203.76,-7.23198201,1.11,200.6,190.57,1.86,-1.88,32.8,0.0,3.41,3.42,98,28,523.8,16.4,-1.7,D,1249.5,6,11.057,1,1.04,158,195.36,-80.13742242,25.91182544,0,0,1,N,1.760495,68,68,11,133,133,192.0388,0,9999.99,3.43,3.557,2,9,28.8,0,28.79999924,43.12,1551.4968,11/16/22,11:52:25,27.69,63.91,43.12,1.121,8.3,-77.3,-3.3,-3.2,-1254,96.5,5.97,13.2,,2022-11-16 20:10:54+00:00,27.69,43.12,5.97
25.91191748,-80.13739496,20:11.9,11/16/22,8,1.02,201.27,-7.23198201,1.11,200.5,190.47,1.55,-1.46,32.8,0.0,3.39,3.4,98,28,523.8,16.4,-1.7,D,1249.5,6,10.596,1,1.04,158,195.02,-80.13742242,25.91182544,0,0,1,N,1.745848,66,66,11,134,134,192.1394,0,9999.99,3.41,3.537,2,9,28.8,0,28.79999924,42.91,1551.27569,11/16/22,11:52:26,27.72,63.64,42.91,1.134,8.3,-77.3,-3.7,-7.6,-1395,96.5,5.98,13.2,,2022-11-16 20:11:54+00:00,27.72,42.91,5.98
25.91191281,-80.13739736,20:12.9,11/16/22,8,1.041,200.77,-7.23198201,1.11,199.7,189.64,1.6,-1.58,32.8,0.0,3.37,3.37,98,28,523.8,16.4,-1.7,D,1248.0,6,10.033,1,1.07,158,194.47,-80.13742242,25.91182544,0,0,1,N,1.750436,68,68,11,134,134,192.1078,0,9999.99,3.38,3.507,2,9,28.8,0,28.79999924,43.11,1551.48638,11/16/22,11:52:27,27.68,63.89,43.11,1.149,8.3,-77.5,-3.5,-2.7,-2970,96.5,5.97,13.3,,2022-11-16 20:12:54+00:00,27.68,43.11,5.97
25.91190829,-80.1373995,20:13.9,11/16/22,8,1.035,202.04,-7.23198201,1.11,199.9,189.85,1.83,-1.17,32.8,0.0,3.34,3.34,98,28,523.8,16.4,-1.7,D,1248.0,6,9.493,1,1.08,158,193.97,-80.13742242,25.91182544,0,0,1,N,1.739069,68,68,11,136,136,192.1852,0,9999.99,3.35,3.477,2,9,28.8,0,28.79999924,43.07,1551.44402,11/16/22,11:52:28,27.72,63.85,43.07,1.112,8.3,-77.1,-3.0,-3.2,-2355,96.5,5.97,13.1,,2022-11-16 20:13:54+00:00,27.72,43.07,5.97
25.91190378,-80.13740211,20:14.9,11/16/22,8,1.1,204.43,-7.23198201,1.11,200.2,190.16,1.52,-1.25,32.8,0.0,3.29,3.29,98,28,523.8,16.4,-1.7,D,1248.0,6,8.945,1,1.06,158,193.13,-80.13742242,25.91182544,0,0,1,N,1.767545,66,66,11,134,134,191.9903,0,9999.99,3.31,3.437,2,9,28.8,0,28.79999924,43.07,1551.444,11/16/22,11:52:29,27.67,63.84,43.07,1.126,8.3,-77.2,-2.1,-6.7,-1194,96.5,5.97,13.2,,2022-11-16 20:14:54+00:00,27.67,43.07,5.97
25.91189913,-80.13740477,20:15.9,11/16/22,9,1.106,205.52,-7.23198201,1.11,200.2,190.16,1.79,-2.37,32.9,0.0,3.27,3.27,98,28,523.8,16.4,-1.7,D,1251.6,6,8.382,1,1.05,158,192.16,-80.13742242,25.91182544,0,0,1,N,1.795654,68,68,11,134,134,191.7991,0,9999.99,3.28,3.407,2,9,28.8,0,28.79999924,43.13,1551.50727,11/16/22,11:52:30,27.71,63.92,43.13,1.122,8.3,-77.2,-3.2,0.0,-688,96.4,5.97,13.3,,2022-11-16 20:15:54+00:00,27.71,43.13,5.97
25.91189024,-80.13740899,20:17.9,11/16/22,8,1.079,200.12,-7.23198201,1.11,199.7,189.64,1.78,-1.84,32.8,0.0,3.21,3.21,98,29,523.8,16.4,-1.7,D,1228.3,6,7.329,1,1.05,158,190.56,-80.13742242,25.91182544,0,0,1,N,1.706314,68,68,11,136,136,191.9493,0,9999.99,3.23,3.357,2,9,28.8,0,28.79999924,43.01,1551.38089,11/16/22,11:52:32,27.7,63.77,43.01,1.121,8.3,-77.1,-1.9,-2.6,-4887,96.3,5.96,13.1,,2022-11-16 20:17:54+00:00,27.7,43.01,5.96
25.91188494,-80.13741108,20:18.9,11/16/22,8,1.001,201.14,-7.23198201,1.11,199.5,189.43,1.57,-1.07,32.8,0.0,3.19,3.19,98,29,523.8,16.4,-1.7,D,1228.3,6,6.712,1,1.06,158,189.72,-80.13742242,25.91182544,0,0,1,N,1.719478,66,66,11,139,139,192.3193,0,9999.99,3.2,3.327,2,9,28.8,0,28.79999924,42.79,1551.14909,11/16/22,11:52:33,27.67,63.48,42.79,1.125,8.3,-77.4,-4.5,-6.6,-2291,96.4,5.98,13.2,,2022-11-16 20:18:54+00:00,27.67,42.79,5.98
25.91188004,-80.13741311,20:19.9,11/16/22,9,1.084,202.28,-7.23198201,1.11,200.4,190.36,1.73,-2.13,32.8,0.0,3.16,3.17,98,28,523.7,16.4,-1.7,D,1237.3,7,20.044,1,1.06,158,184.55,-80.137429,25.91170035,0,0,1,N,1.679224,67,67,11,125,125,189.8511,0,9999.99,3.18,3.307,2,9,28.7,0,28.70000076,42.95,1551.10936,11/16/22,11:52:34,27.68,63.69,42.95,1.114,8.3,-77.4,-3.9,-5.7,-458,96.3,5.96,13.2,,2022-11-16 20:19:54+00:00,27.68,42.95,5.96
25.91187564,-80.13741527,20:20.9,11/16/22,9,1.09,201.3,-7.23198201,1.11,199.3,189.23,1.59,-1.92,32.9,0.0,3.13,3.14,98,28,523.7,16.4,-1.7,D,1237.3,7,19.539,1,1.05,158,184.03,-80.137429,25.91170035,0,0,1,N,0.460666,67,67,11,110,110,184.7061,0,9999.99,3.15,3.277,2,9,28.8,0,28.79999924,42.76,1551.11754,11/16/22,11:52:35,27.7,63.45,42.76,1.122,8.3,-77.2,-2.0,-2.3,-45,96.4,5.98,13.2,,2022-11-16 20:20:54+00:00,27.7,42.76,5.98
25.91187147,-80.13741676,20:21.9,11/16/22,9,0.976,198.96,-7.23198201,0.9,198.8,188.71,1.49,-1.95,32.9,0.0,3.11,3.11,98,28,523.7,16.4,-1.7,D,1237.3,7,19.067,1,1.05,158,183.68,-80.137429,25.91170035,0,0,1,N,0.3324779,66,66,11,109,109,184.2021,0,9999.99,3.12,3.247,2,9,28.7,0,28.70000076,42.95,1551.10928,11/16/22,11:52:36,27.66,63.69,42.95,1.115,8.3,-77.2,-4.6,-5.7,-2325,96.3,5.97,13.1,,2022-11-16 20:21:54+00:00,27.66,42.95,5.97
25.91186677,-80.13741821,20:22.9,11/16/22,9,1.058,201.24,-7.23198201,0.9,197.6,187.48,1.82,-1.74,32.9,0.0,3.08,3.08,98,28,523.7,16.4,-1.7,D,1237.3,7,18.537,1,1.06,158,183.34,-80.137429,25.91170035,0,0,1,N,0.2113724,68,68,11,112,112,183.6971,0,9999.99,3.09,3.217,2,9,28.7,0,28.70000076,43.22,1551.39391,11/16/22,11:52:37,27.71,64.05,43.22,1.126,8.3,-77.1,-2.9,-6.1,-4047,96.1,5.94,13.2,,2022-11-16 20:22:54+00:00,27.71,43.22,5.94
25.91186203,-80.13742036,20:23.9,11/16/22,9,1.046,203.9,-7.23198201,0.9,196.7,186.55,1.79,-1.33,32.9,0.0,3.03,3.04,98,29,523.7,16.4,-1.7,D,1234.4,7,17.998,1,1.06,158,182.75,-80.137429,25.91170035,0,0,1,N,0.0206,68,68,11,112,112,182.8093,0,9999.99,3.05,3.177,2,9,28.7,0,28.70000076,42.8,1550.95131,11/16/22,11:52:38,27.68,63.49,42.8,1.101,8.3,-77.2,-3.9,-4.7,-2562,95.9,5.95,13.3,,2022-11-16 20:23:54+00:00,27.68,42.8,5.95
25.91185293,-80.13742362,20:25.9,11/16/22,9,1.268,197.0,-7.23198201,0.9,194.3,184.08,1.8,-1.15,32.9,0.0,2.93,2.94,98,29,523.7,16.4,-1.7,D,1234.4,7,16.975,1,1.06,158,181.82,-80.137429,25.91170035,0,0,1,N,0.2612678,68,68,11,116,116,181.3214,0,9999.99,2.95,3.077,2,9,28.7,0,28.70000076,42.65,1550.7933,11/16/22,11:52:40,27.69,63.3,42.65,1.139,8.3,-77.3,-3.5,-3.8,-1910,95.7,5.94,13.2,,2022-11-16 20:25:54+00:00,27.69,42.65,5.94
25.91184759,-80.13742509,20:26.9,11/16/22,8,1.141,195.63,-7.23198201,1.11,193.3,183.06,1.78,-1.54,32.9,0.0,2.85,2.86,98,29,523.7,16.4,-1.7,D,1232.3,7,16.377,1,1.07,158,181.37,-80.137429,25.91170035,0,0,1,N,0.3813694,68,68,11,117,117,180.5744,0,9999.99,2.87,2.997,2,9,28.7,0,28.70000076,42.84,1550.99339,11/16/22,11:52:41,27.67,63.54,42.84,1.119,8.3,-77.4,-3.6,-4.2,-2022,95.6,5.93,13.1,,2022-11-16 20:26:54+00:00,27.67,42.84,5.93
25.91184305,-80.13742603,20:27.9,11/16/22,9,0.807,195.63,-7.23198201,1.11,192.2,181.94,1.87,-1.54,32.9,0.0,2.79,2.79,98,29,523.7,16.4,-1.7,D,1232.3,7,15.871,1,1.06,158,181.07,-80.137429,25.91170035,0,0,1,N,0.3867487,68,68,11,119,119,180.0541,0,9999.99,2.8,2.927,2,9,28.7,0,28.70000076,42.92,1551.0776,11/16/22,11:52:42,27.71,63.66,42.92,1.118,8.3,-77.4,-3.7,-4.7,-5537,95.7,5.93,13.2,,2022-11-16 20:27:54+00:00,27.71,42.92,5.93
25.91183752,-80.13742687,20:28.9,11/16/22,8,0.963,193.15,-7.23198201,1.11,190.1,179.79,1.87,-1.19,32.9,0.0,2.65,2.65,98,29,523.7,16.4,-1.7,D,1232.3,7,15.254,1,1.07,158,180.8,-80.137429,25.91170035,0,0,1,N,0.5101107,68,68,11,126,126,179.5433,0,9999.99,2.67,2.797,2,9,28.7,0,28.70000076,42.71,1550.8562,11/16/22,11:52:43,27.67,63.38,42.71,1.116,8.3,-77.3,-3.0,-1.0,-1705,95.8,5.95,13.2,,2022-11-16 20:28:54+00:00,27.67,42.71,5.95
25.91183375,-80.13742736,20:29.9,11/16/22,8,1.06,190.34,-7.23198201,1.11,190.7,180.4,2.01,-0.99,32.9,0.0,2.54,2.55,98,29,523.7,16.4,-1.7,D,1232.3,7,14.834,1,1.07,158,180.63,-80.137429,25.91170035,0,0,1,N,0.5387893,68,68,11,123,123,179.2185,0,9999.99,2.56,2.687,2,9,28.7,0,28.70000076,42.81,1550.96184,11/16/22,11:52:44,27.7,63.51,42.81,1.11,8.3,-77.3,-3.6,-6.0,-3152,95.5,5.92,13.1,,2022-11-16 20:29:54+00:00,27.7,42.81,5.92
25.91182875,-80.13742816,20:30.9,11/16/22,9,1.243,192.39,-7.23198201,1.11,189.4,179.08,1.97,-1.95,32.8,0.0,2.42,2.43,98,29,523.6,16.4,-1.7,D,1230.1,7,14.278,1,1.08,158,180.34,-80.137429,25.91170035,0,0,1,N,0.5948685,69,69,11,125,125,178.633,0,9999.99,2.44,2.567,2,9,28.7,0,28.70000076,42.62,1550.76162,11/16/22,11:52:45,27.71,63.26,42.62,1.11,8.3,-77.2,-3.9,-6.7,-300,95.2,5.91,13.2,,2022-11-16 20:30:54+00:00,27.71,42.62,5.91
25.9118246,-80.13742884,20:31.9,11/16/22,9,0.516,192.39,-7.23198201,1.11,189.6,179.28,2.09,-1.14,32.9,0.0,2.27,2.27,98,29,523.6,16.4,-1.7,D,1230.1,7,13.816,1,1.06,158,180.07,-80.137429,25.91170035,0,0,1,N,0.6396791,70,70,11,130,130,178.1841,0,9999.99,2.29,2.417,2,9,28.7,0,28.70000076,42.78,1550.93022,11/16/22,11:52:46,27.67,63.47,42.78,1.107,8.3,-77.2,-2.9,-3.5,-3566,95.4,5.91,13.2,,2022-11-16 20:31:54+00:00,27.67,42.78,5.91
25.91180971,-80.13743064,20:34.9,11/16/22,9,1.196,188.6,-7.23198201,0.9,186.8,176.44,1.73,-1.5,32.9,0.0,1.98,1.98,98,29,523.6,16.4,-1.7,D,1235.7,7,12.161,1,1.11,158,179.23,-80.137429,25.91170035,0,0,1,N,0.7430751,67,67,11,129,129,177.4019,0,9999.99,1.99,2.117,2,9,28.7,0,28.70000076,42.74,1550.88801,11/16/22,11:52:49,27.68,63.41,42.74,1.118,8.3,-77.4,-3.7,-2.3,-3040,95.9,5.95,13.3,,2022-11-16 20:34:54+00:00,27.68,42.74,5.95
25.91180507,-80.1374314,20:35.9,11/16/22,9,0.865,188.6,-7.23198201,0.9,186.2,175.83,2.02,-1.41,32.9,0.0,1.84,1.85,98,29,523.6,16.4,-1.7,D,1235.7,7,11.647,1,1.09,158,178.82,-80.137429,25.91170035,0,0,1,N,0.7982582,69,69,11,132,132,177.0107,0,9999.99,1.86,1.987,2,9,28.7,0,28.70000076,42.69,1550.83527,11/16/22,11:52:50,27.72,63.35,42.69,1.122,8.3,-77.4,-3.7,-3.0,291,95.6,5.93,13.2,,2022-11-16 20:35:54+00:00,27.72,42.69,5.93
25.9117988,-80.13743273,20:36.9,11/16/22,9,0.895,188.6,-7.23198201,0.94,186.3,175.93,1.88,-1.46,32.9,0.0,1.76,1.77,98,29,523.6,16.4,-1.7,D,1235.7,7,10.953,1,1.12,158,178.05,-80.137429,25.91170035,0,0,1,N,0.8963845,68,68,11,129,129,176.3154,0,9999.99,1.78,1.907,2,9,28.7,0,28.70000076,42.4,1550.52979,11/16/22,11:52:51,27.68,62.97,42.4,1.11,8.3,-77.3,-3.8,-0.3,-1718,95.7,5.95,13.2,,2022-11-16 20:36:54+00:00,27.68,42.4,5.95
25.91178926,-80.13743497,20:39.0,11/16/22,9,1.225,188.6,-7.23198201,0.9,186.2,175.83,2.11,-1.68,32.9,0.0,1.55,1.55,98,28,523.6,16.4,-1.7,D,1255.5,7,9.904,1,1.07,158,176.54,-80.137429,25.91170035,0,0,1,N,1.068546,70,70,11,124,124,175.1009,0,9999.99,1.57,1.697,2,9,28.7,0,28.70000076,42.13,1550.24526,11/16/22,11:52:53,27.74,62.63,42.13,1.115,8.3,-77.1,-3.7,-4.3,-2892,95.9,5.96,13.3,,2022-11-16 20:39:00+00:00,27.74,42.13,5.96
25.91178558,-80.13743494,20:40.0,11/16/22,9,0.996,188.6,-7.23198201,0.9,186.0,175.63,1.77,-1.89,32.9,0.0,1.41,1.41,98,28,523.6,16.4,-1.7,D,1255.5,7,9.496,1,1.07,158,176.41,-80.137429,25.91170035,0,0,1,N,1.047246,68,68,11,125,125,175.2506,0,9999.99,1.43,1.557,2,9,28.7,0,28.70000076,41.68,1549.77069,11/16/22,11:52:54,27.77,62.04,41.68,1.112,8.29,-76.6,-4.2,-4.3,-2921,95.4,5.95,13.2,,2022-11-16 20:40:00+00:00,27.77,41.68,5.95
25.91177889,-80.13743611,20:41.0,11/16/22,9,0.849,188.6,-7.23198201,0.9,185.9,175.53,1.86,-1.72,32.9,0.0,1.33,1.34,98,28,523.6,16.4,-1.7,D,1237.7,7,8.762,1,1.06,158,175.35,-80.137429,25.91170035,0,0,1,N,1.127327,68,68,11,124,124,174.6879,0,9999.99,1.35,1.477,2,9,28.7,0,28.70000076,42.01,1550.11855,11/16/22,11:52:55,27.79,62.47,42.01,1.105,8.29,-76.6,-3.5,-5.4,-2659,95.4,5.93,13.3,,2022-11-16 20:41:00+00:00,27.79,42.01,5.93
25.91177682,-80.13743253,20:42.0,11/16/22,9,0.86,188.6,-7.23198201,0.9,184.6,174.22,2.12,-1.25,32.9,0.0,1.22,1.23,98,28,523.6,16.4,-1.7,D,1237.7,7,8.51,1,1.07,158,177.62,-80.137429,25.91170035,0,0,1,N,0.7624867,70,70,11,139,139,177.2646,0,9999.99,1.24,1.367,2,9,28.7,0,28.70000076,42.1,1550.21347,11/16/22,11:52:56,27.78,62.58,42.1,1.11,8.29,-76.6,-3.0,-6.1,-2558,95.2,5.92,13.1,,2022-11-16 20:42:00+00:00,27.78,42.1,5.92
25.91177189,-80.1374325,20:43.0,11/16/22,9,0.823,188.6,-7.23198201,0.9,184.9,174.52,1.75,-1.51,32.9,0.0,1.14,1.14,98,28,523.6,16.4,-1.7,D,1237.7,7,7.962,1,1.12,158,177.48,-80.137429,25.91170035,0,0,1,N,0.7346146,67,67,11,139,139,177.4622,0,9999.99,1.16,1.287,2,9,28.7,0,28.70000076,42.06,1550.17119,11/16/22,11:52:57,27.76,62.53,42.06,1.105,8.29,-76.8,-3.2,-0.9,-3376,95.1,5.92,13.2,,2022-11-16 20:43:00+00:00,27.76,42.06,5.92
25.91176919,-80.13743214,20:44.0,11/16/22,9,0.566,188.6,-7.23198201,0.9,186.1,175.73,1.98,-1.22,32.9,0.0,1.09,1.1,98,28,523.6,16.4,-1.7,D,1237.7,7,7.661,1,1.09,158,177.65,-80.137429,25.91170035,0,0,1,N,0.6846869,68,68,11,137,137,177.8169,0,9999.99,1.11,1.237,2,9,28.7,0,28.70000076,42.25,1550.3714,11/16/22,11:52:58,27.76,62.78,42.25,1.109,8.29,-76.9,-3.3,-6.2,-2753,94.9,5.9,13.3,,2022-11-16 20:44:00+00:00,27.76,42.25,5.9
25.91165012,-80.13731897,21:18.2,11/16/22,9,1.048,113.62,-7.23198201,0.9,114.6,107.35,2.09,-2.33,32.8,0.0,3.23,3.23,98,28,523.3,16.4,-1.7,D,1268.0,8,18.681,1,1.1,157,112.0,-80.13714579,25.91158718,0,0,1,N,0.6461711,70,70,11,135,135,109.3357,0,9999.99,3.25,3.377,2,9,28.6,0,28.60000038,42.07,1549.97219,11/16/22,11:53:33,27.68,62.54,42.07,1.117,8.3,-77.5,-4.0,-4.4,-3056,84.4,5.25,13.2,,2022-11-16 21:18:12+00:00,27.68,42.07,5.25
25.91164825,-80.13731345,21:19.2,11/16/22,9,1.051,113.02,-7.23198201,0.9,114.8,107.53,1.98,-2.84,32.8,0.0,3.27,3.27,98,28,523.3,16.4,-1.7,D,1277.6,8,18.092,1,1.07,157,112.05,-80.13714579,25.91158718,0,0,1,N,0.6103994,69,69,11,135,135,109.5903,0,9999.99,3.29,3.417,2,9,28.7,0,28.60000038,42.07,1549.97219,11/16/22,11:53:33,27.68,62.54,42.07,1.117,8.3,-77.5,-4.0,-4.4,-3056,84.4,5.25,13.2,,2022-11-16 21:19:12+00:00,27.68,42.07,5.25
25.9116467,-80.13730857,21:20.2,11/16/22,9,1.033,110.92,-7.23198201,0.9,114.1,106.89,2.19,-2.01,32.8,0.0,3.3,3.3,98,28,523.3,16.4,-1.7,D,1277.6,8,17.575,1,1.05,157,112.12,-80.13714579,25.91158718,0,0,1,N,0.5719301,70,70,11,139,139,109.8643,0,9999.99,3.32,3.447,2,9,28.6,0,28.70000076,42.22,1550.33966,11/16/22,11:53:34,27.7,62.74,42.22,1.113,8.3,-77.4,-2.8,-1.1,-3423,84.8,5.27,13.2,,2022-11-16 21:20:12+00:00,27.7,42.22,5.27
25.91164495,-80.13730311,21:21.2,11/16/22,9,1.028,111.16,-7.23198201,0.9,115.0,107.72,1.71,-2.48,32.8,0.0,3.32,3.33,98,28,523.3,16.4,-1.7,D,1277.6,8,16.996,1,1.04,157,112.21,-80.13714579,25.91158718,0,0,1,N,0.52424,68,68,11,137,137,110.2043,0,9999.99,3.34,3.467,2,9,28.7,0,28.60000038,41.95,1549.84546,11/16/22,11:53:35,27.7,62.39,41.95,1.123,8.3,-77.2,-3.8,-0.8,-2725,85.1,5.3,13.2,,2022-11-16 21:21:12+00:00,27.7,41.95,5.3
25.91164312,-80.13729769,21:22.2,11/16/22,9,1.054,110.54,-7.23198201,0.9,114.8,107.53,2.05,-2.0,32.9,0.0,3.35,3.35,98,28,523.2,16.4,-1.7,D,1267.9,8,16.416,1,1.07,157,112.26,-80.13714579,25.91158718,0,0,1,N,0.4908865,69,69,11,139,139,110.4422,0,9999.99,3.37,3.497,2,9,28.6,0,28.70000076,42.18,1550.29762,11/16/22,11:53:36,27.69,62.69,42.18,1.107,8.3,-77.3,-3.3,-2.3,544,85.6,5.33,13.1,,2022-11-16 21:22:12+00:00,27.69,42.18,5.33
25.91164152,-80.13729236,21:23.2,11/16/22,9,1.123,110.0,-7.23198201,0.9,115.2,107.9,1.8,-2.3,32.9,0.0,3.41,3.42,98,28,523.2,16.4,-1.7,D,1267.9,8,15.856,1,1.08,157,112.4,-80.13714579,25.91158718,0,0,1,N,0.4371406,68,68,11,139,139,110.8258,0,9999.99,3.43,3.557,2,9,28.6,0,28.60000038,41.97,1549.86665,11/16/22,11:53:38,27.67,62.42,41.97,1.132,8.3,-77.4,-3.5,-1.3,-2543,86.6,5.4,13.2,,2022-11-16 21:23:12+00:00,27.67,41.97,5.4
25.91163961,-80.13728703,21:24.2,11/16/22,9,1.027,109.7,-7.23198201,0.9,115.1,107.81,1.82,-1.87,32.9,0.0,3.44,3.45,98,28,523.2,16.4,-1.7,D,1267.9,8,15.282,1,1.07,157,112.43,-80.13714579,25.91158718,0,0,1,N,0.415665,69,69,11,140,140,110.9792,0,9999.99,3.46,3.587,2,9,28.6,0,28.60000038,41.97,1549.86665,11/16/22,11:53:38,27.67,62.42,41.97,1.132,8.3,-77.4,-3.5,-1.3,-2543,86.6,5.4,13.2,,2022-11-16 21:24:12+00:00,27.67,41.97,5.4
25.91163812,-80.13728212,21:25.2,11/16/22,9,0.959,110.18,-7.23198201,0.9,115.5,108.18,1.89,-2.59,32.9,0.0,3.46,3.46,98,28,523.2,16.4,-1.7,D,1267.9,8,14.765,1,1.09,157,112.56,-80.13714579,25.91158718,0,0,1,N,0.3662367,68,68,11,140,140,111.3323,0,9999.99,3.48,3.607,2,9,28.6,0,28.60000038,42.08,1549.9827,11/16/22,11:53:39,27.69,62.56,42.08,1.123,8.3,-77.5,-3.0,-5.9,-3033,86.9,5.41,13.4,,2022-11-16 21:25:12+00:00,27.69,42.08,5.41
25.9116363,-80.13727646,21:26.2,11/16/22,9,1.018,110.65,-7.23198201,0.9,115.5,108.18,1.9,-2.24,32.8,0.0,3.49,3.5,98,28,523.2,16.4,-1.7,D,1267.2,8,14.165,1,1.05,157,112.68,-80.13714579,25.91158718,0,0,1,N,0.3189758,68,68,11,141,141,111.6702,0,9999.99,3.51,3.637,2,9,28.6,0,28.60000038,41.83,1549.719,11/16/22,11:53:41,27.7,62.23,41.83,1.124,8.3,-77.4,-3.6,-3.1,-2015,88.0,5.48,13.2,,2022-11-16 21:26:12+00:00,27.7,41.83,5.48
25.91163462,-80.13727112,21:27.2,11/16/22,9,1.043,111.85,-7.23198201,0.9,115.3,108.0,2.04,-1.95,32.9,0.0,3.41,3.41,98,28,523.2,16.4,-1.7,D,1267.8,8,13.6,1,1.05,157,112.82,-80.13714579,25.91158718,0,0,1,N,0.2756153,69,69,11,143,143,111.9803,0,9999.99,3.43,3.557,2,9,28.6,0,28.60000038,41.83,1549.719,11/16/22,11:53:41,27.7,62.23,41.83,1.124,8.3,-77.4,-3.6,-3.1,-2015,88.0,5.48,13.2,,2022-11-16 21:27:12+00:00,27.7,41.83,5.48
25.91163321,-80.13726478,21:28.3,11/16/22,9,1.103,110.92,-7.23198201,0.9,116.0,108.64,1.8,-2.4,32.8,0.0,3.44,3.44,98,28,523.2,16.4,-1.7,D,1267.8,8,12.956,1,1.05,157,113.27,-80.13714579,25.91158718,0,0,1,N,0.1607641,68,68,11,144,144,112.8023,0,9999.99,3.46,3.587,2,9,28.6,0,28.60000038,41.73,1549.61332,11/16/22,11:53:42,27.68,62.1,41.73,1.124,8.3,-77.4,-3.3,-1.2,-873,88.5,5.52,13.2,,2022-11-16 21:28:18+00:00,27.68,41.73,5.52
